time,VS,HS,TS,IH,IT,IC,OT,OH,OC
2023/10/16 15:30,0,0,0,99.9,28.51,5000,19.47,88.73,614
2023/10/16 15:40,0,0,0,99.9,28.53,5000,19.38,89.28,614
2023/10/16 15:50,0,0,0,99.9,28.59,5000,19.23,90.11,620
2023/10/16 16:00,0,0,0,99.9,28.6,5000,19.2,89.73,627
2023/10/16 16:10,0,0,0,99.9,28.65,5000,19.2,89.39,627
2023/10/16 16:20,0,0,0,99.9,28.68,5000,19.19,89.76,830
2023/10/16 16:30,0,0,0,99.9,28.7,5000,19.14,90.02,1014
2023/10/16 16:40,0,0,0,99.9,28.74,5000,19.21,90.1,986
2023/10/16 16:50,1,0,0,99.14,28.61,5000,19.27,89.88,912
2023/10/16 17:00,1,0,0,92.09,27.12,4706,19.28,90,900
2023/10/16 17:10,1,0,0,94.94,27.61,3726,19.34,89.44,900
2023/10/16 17:20,1,0,0,96.37,27.88,3718,19.28,89.53,909
2023/10/16 17:30,1,0,0,97.43,28.06,3866,19.16,89.79,878
2023/10/16 17:40,1,0,0,98.19,28.17,4074,18.87,90.55,805
2023/10/16 17:50,1,0,0,98.79,28.26,4352,18.73,90.65,720
2023/10/16 18:00,1,0,0,99.17,28.33,4600,18.74,90.58,674
2023/10/16 18:10,1,0,0,99.41,28.39,4827,18.6,90.59,649
2023/10/16 18:20,1,0,0,99.6,28.46,4990,18.55,90.39,647
2023/10/16 18:30,0,0,0,99.68,28.5,5000,18.45,90.95,640
2023/10/16 18:40,0,0,0,99.76,28.51,5000,18.45,90.86,637
2023/10/16 18:50,0,0,0,99.78,28.58,5000,18.4,90.69,635
2023/10/16 19:00,0,0,0,99.84,28.6,5000,18.25,91.04,640
2023/10/16 19:10,0,0,0,99.9,28.63,5000,18.28,91.23,640
2023/10/16 19:20,0,0,0,99.9,28.7,5000,18.51,90.98,666
2023/10/16 19:30,0,0,0,99.9,28.7,5000,18.78,90.5,901
2023/10/16 19:40,0,0,0,99.89,28.73,5000,18.97,90.19,826
2023/10/16 19:50,0,0,0,99.9,28.79,5000,19.03,89.75,797
2023/10/16 20:00,0,0,0,99.9,28.8,5000,18.99,89.44,726
2023/10/16 20:10,0,0,0,99.9,28.81,5000,18.85,88.9,707
2023/10/16 20:20,0,0,0,99.9,28.89,5000,18.77,89.43,719
2023/10/16 20:30,0,0,0,99.9,28.9,5000,18.88,88.84,640
2023/10/16 20:40,0,0,0,99.9,28.9,5000,18.99,88.9,630
2023/10/16 20:50,0,0,0,99.9,28.96,5000,19,89.04,649
2023/10/16 21:00,0,0,0,99.9,29,5000,19.08,88.2,635
2023/10/16 21:10,0,0,0,99.9,29,5000,19.13,88.39,630
2023/10/16 21:20,0,0,0,99.9,29,5000,19.11,88.11,632
2023/10/16 21:30,0,0,0,99.9,29.05,5000,19.01,88.78,640
2023/10/16 21:40,0,0,0,99.9,29.1,5000,19.16,87.76,631
2023/10/16 21:50,0,0,0,99.9,29.1,5000,19.19,86.96,629
2023/10/16 22:00,1,0,0,98.84,28.87,5000,19.29,85.15,623
2023/10/16 22:10,1,0,0,91.19,27.36,4577,19.19,86.69,768
2023/10/16 22:20,1,0,0,94.58,27.83,3629,19.16,86.13,896
2023/10/16 22:30,1,0,0,95.97,28.1,3563,19.09,85.92,750
2023/10/16 22:40,1,0,0,97.19,28.29,3717,19.12,86.74,776
2023/10/16 22:50,1,0,0,98.09,28.42,3943,19.23,86.17,759
2023/10/16 23:00,0,0,0,98.66,28.5,4179,19.47,86.14,738
2023/10/16 23:10,0,0,0,98.99,28.56,4382,19.71,85.16,666
2023/10/16 23:20,0,0,0,99.32,28.62,4593,19.9,83.29,617
2023/10/16 23:30,0,0,0,99.59,28.69,4818,20.19,81.98,589
2023/10/16 23:40,0,0,0,99.78,28.73,4987,20.83,80.39,579
2023/10/16 23:50,0,0,0,99.9,28.79,5000,21.6,78.33,576
2023/10/17 0:00,0,0,0,99.9,28.81,5000,22.49,76.62,563
2023/10/17 0:10,0,0,0,99.9,28.9,5000,23.47,69.13,556
2023/10/17 0:20,0,0,0,99.9,28.88,5000,24.25,64.78,552
2023/10/17 0:30,0,0,0,99.9,28.84,5000,24.46,64.87,545
2023/10/17 0:40,0,0,0,99.9,28.89,5000,24.92,63.45,541
2023/10/17 0:50,0,0,0,99.9,28.91,5000,25.07,62.82,541
2023/10/17 1:00,0,0,0,99.9,28.98,5000,25.29,59.69,557
2023/10/17 1:10,0,0,0,99.9,29.01,5000,25.89,57.85,564
2023/10/17 1:20,0,0,0,99.9,29,5000,26.08,57.8,546
2023/10/17 1:30,0,0,0,99.9,29.06,5000,25.97,58,537
2023/10/17 1:40,0,0,0,99.9,29.1,5000,26.43,56.17,561
2023/10/17 1:50,0,0,0,99.9,29.19,5000,26.96,54.19,556
2023/10/17 2:00,0,0,0,99.9,29.2,5000,27.19,53.62,545
2023/10/17 2:10,0,0,0,99.9,29.25,5000,27.42,52.51,546
2023/10/17 2:20,0,0,0,99.9,29.3,5000,27.36,52.51,539
2023/10/17 2:30,0,0,0,99.9,29.33,5000,27.55,53.55,534
2023/10/17 2:40,0,0,0,99.9,29.4,5000,27.79,52.57,534
2023/10/17 2:50,0,0,0,98.69,29,5000,27.75,52.76,536
2023/10/17 3:00,0,0,0,90.13,27.52,5000,27.74,53.67,521
2023/10/17 3:10,0,0,0,87.28,26.6,5000,27.84,54.48,521
2023/10/17 3:20,1,0,0,89.89,26.29,5000,28.07,54.78,526
2023/10/17 3:30,1,0,0,89.79,26.11,4977,28.26,53.93,526
2023/10/17 3:40,1,0,0,92.5,26.33,3852,28.43,52.6,524
2023/10/17 3:50,1,0,0,95.11,26.63,3591,28.37,54.32,522
2023/10/17 4:00,0,0,0,96.54,26.89,3791,28.2,55.6,527
2023/10/17 4:10,0,0,0,97.48,27.12,4038,28.03,56.14,521
2023/10/17 4:20,0,0,0,98.26,27.31,4311,28.33,55.29,519
2023/10/17 4:30,0,0,0,98.81,27.47,4566,28.07,58.06,515
2023/10/17 4:40,0,0,0,99.15,27.61,4783,27.92,57.55,513
2023/10/17 4:50,0,0,0,99.42,27.76,4968,27.8,57.12,517
2023/10/17 5:00,0,0,0,99.64,27.87,5000,27.85,58.27,511
2023/10/17 5:10,0,0,0,99.81,27.99,5000,27.96,59.55,509
2023/10/17 5:20,0,0,0,99.9,28.11,5000,27.87,59.03,509
2023/10/17 5:30,0,0,0,99.9,28.2,5000,27.84,60.09,512
2023/10/17 5:40,0,0,0,99.9,28.31,5000,27.67,61.43,507
2023/10/17 5:50,0,0,0,99.9,28.4,5000,27.64,61.96,506
2023/10/17 6:00,0,0,0,99.9,28.48,5000,28.03,60.3,508
2023/10/17 6:10,0,0,0,99.9,28.55,5000,28.71,58.38,511
2023/10/17 6:20,0,0,0,99.9,28.63,5000,29.48,57.22,549
2023/10/17 6:30,0,0,0,99.9,28.71,5000,29.58,55.71,517
2023/10/17 6:40,0,0,0,99.9,28.79,5000,29.61,54.91,503
2023/10/17 6:50,0,0,0,99.9,28.87,5000,30.02,53.69,536
2023/10/17 7:00,0,0,0,99.9,28.96,5000,29.9,53.11,530
2023/10/17 7:10,0,0,0,99.9,29.01,5000,29.2,54.64,516
2023/10/17 7:20,0,0,0,99.9,29.1,5000,28.66,57.4,521
2023/10/17 7:30,0,0,0,99.9,29.19,5000,28.3,59.7,524
2023/10/17 7:40,0,0,0,99.9,29.23,5000,28.06,61.24,529
2023/10/17 7:50,0,0,0,99.9,29.26,5000,27.75,61.38,518
2023/10/17 8:00,0,0,0,99.57,29.21,5000,27.63,62.09,522
2023/10/17 8:10,0,0,0,91.26,27.79,5000,27.64,62.2,524
2023/10/17 8:20,0,0,0,89.01,27.09,5000,27.32,62.36,517
2023/10/17 8:30,0,0,0,91.75,27,5000,26.95,64.59,515
2023/10/17 8:40,0,0,0,94.21,27.07,5000,26.21,70.66,522
2023/10/17 8:50,1,0,0,92.38,26.9,5000,25.76,69.77,526
2023/10/17 9:00,1,0,0,92.74,26.93,4205,25.78,69.12,555
2023/10/17 9:10,1,0,0,95.63,27.17,3616,25.61,71.18,590
2023/10/17 9:20,0,0,0,97.05,27.33,3729,25.3,71.7,565
2023/10/17 9:30,0,0,0,97.93,27.47,3912,25.04,72.37,552
2023/10/17 9:40,0,0,0,98.55,27.6,4103,24.7,75.13,551
2023/10/17 9:50,0,0,0,93.83,26.98,4244,24.58,74.99,655
2023/10/17 10:00,0,0,0,86.37,25.95,4319,24.5,75.47,769
2023/10/17 10:10,0,0,0,87.17,25.55,4452,24.42,75.99,739
2023/10/17 10:20,0,0,0,90.41,25.56,4600,24.22,76.69,702
2023/10/17 10:30,0,0,0,93.02,25.71,4728,24.01,77.57,755
2023/10/17 10:40,0,0,0,94.9,25.88,4856,23.89,77.77,729
2023/10/17 10:50,0,0,0,96.21,26.05,4965,23.97,76.08,636
2023/10/17 11:00,0,0,0,97.12,26.22,5000,24.21,73.43,579
2023/10/17 11:10,0,0,0,97.74,26.36,5000,24.25,73.19,559
2023/10/17 11:20,0,0,0,98.32,26.49,5000,24.2,73.49,645
2023/10/17 11:30,0,0,0,98.73,26.61,5000,24.14,74.49,744
2023/10/17 11:40,0,0,0,99.06,26.72,5000,24.09,74.08,706
2023/10/17 11:50,0,0,0,99.33,26.82,5000,24.12,73.46,638
2023/10/17 12:00,0,0,0,99.51,26.94,5000,24.13,74.08,577
2023/10/17 12:10,0,0,0,94.43,26.39,5000,24.01,74.87,571
2023/10/17 12:20,0,0,0,86.85,25.02,5000,23.88,75.46,567
2023/10/17 12:30,0,1,0,91.87,24.33,5000,23.89,75.66,567
2023/10/17 12:40,0,0,0,96.65,24.29,5000,23.88,75.63,559
2023/10/17 12:50,1,0,0,96.72,24.47,5000,23.8,76.34,553
2023/10/17 13:00,1,0,0,94.12,24.51,3850,23.71,77,764
2023/10/17 13:10,1,0,0,95.25,24.78,2572,23.71,77.11,872
2023/10/17 13:20,1,0,0,96.71,25.04,2509,23.61,77.35,741
2023/10/17 13:30,0,0,0,97.57,25.24,2616,23.58,78.35,721
2023/10/17 13:40,0,0,0,98.2,25.43,2746,23.42,79.62,682
2023/10/17 13:50,0,0,0,98.64,25.59,2876,23.28,80.54,615
2023/10/17 14:00,0,0,0,98.98,25.74,2992,23.13,81.32,578
2023/10/17 14:10,0,0,0,99.27,25.85,3131,23,81.94,590
2023/10/17 14:20,0,0,0,99.5,25.96,3269,23.01,82.52,588
2023/10/17 14:30,0,0,0,99.66,26.08,3405,23.06,82.09,586
2023/10/17 14:40,0,0,0,99.82,26.17,3540,23.06,81.44,579
2023/10/17 14:50,0,0,0,99.9,26.26,3662,23.09,81.13,570
2023/10/17 15:00,0,0,0,99.9,26.34,3784,23.16,80.56,563
2023/10/17 15:10,0,0,0,99.9,26.42,3914,23.1,80.65,557
2023/10/17 15:20,0,0,0,96.39,25.72,4012,23.07,81.08,556
2023/10/17 15:30,0,1,0,90.6,24.38,4087,23.08,81.18,556
2023/10/17 15:40,0,1,0,92.81,23.67,4181,23.03,81.03,751
2023/10/17 15:50,0,0,0,96.84,23.62,4300,23.03,81.8,782
2023/10/17 16:00,0,0,0,97.05,23.91,4418,22.87,82.95,727
2023/10/17 16:10,0,0,0,97.04,24.21,4530,22.7,84.73,748
2023/10/17 16:20,0,0,0,97.53,24.46,4647,22.49,86.67,624
2023/10/17 16:30,0,0,0,98.03,24.67,4748,22.3,87.93,589
2023/10/17 16:40,0,0,0,98.45,24.86,4855,22.27,88.15,588
2023/10/17 16:50,0,0,0,98.8,25.03,4959,22.21,88.53,593
2023/10/17 17:00,0,0,0,99.12,25.16,5000,22.16,89.01,573
2023/10/17 17:10,0,0,0,99.37,25.3,5000,22.04,89.25,572
2023/10/17 17:20,0,0,0,99.52,25.4,5000,22,89.72,571
2023/10/17 17:30,0,0,0,93.32,24.41,5000,22.06,89.64,576
2023/10/17 17:40,0,1,0,92.15,23.41,5000,22.1,89.54,579
2023/10/17 17:50,0,0,0,96.57,23.24,5000,22.22,89.23,579
2023/10/17 18:00,0,0,0,97.14,23.46,5000,22.07,89.47,575
2023/10/17 18:10,0,0,0,96.99,23.77,5000,22.01,90.06,575
2023/10/17 18:20,0,0,0,97.43,24.01,5000,22.03,89.12,747
2023/10/17 18:30,0,0,0,97.93,24.23,5000,22.01,89.12,755
2023/10/17 18:40,0,0,0,98.34,24.41,5000,22,89.52,705
2023/10/17 18:50,0,0,0,96.5,24.22,5000,22.02,89.43,742
2023/10/17 19:00,0,1,0,91.03,23.11,5000,22.09,89.59,784
2023/10/17 19:10,0,1,0,94.5,22.62,5000,22.17,89.04,622
2023/10/17 19:20,0,0,0,97.35,22.67,5000,22.11,89.28,607
2023/10/17 19:30,0,0,0,96.83,22.97,5000,22,88.84,584
2023/10/17 19:40,0,0,0,96.98,23.24,5000,21.87,89.63,582
2023/10/17 19:50,1,0,0,96.93,23.29,4084,21.89,89.61,592
2023/10/17 20:00,1,0,0,97.45,23.5,2559,21.9,89.57,621
2023/10/17 20:10,1,0,0,98.18,23.73,2397,21.9,89.73,607
2023/10/17 20:20,0,0,0,98.67,23.92,2478,21.9,90.36,617
2023/10/17 20:30,0,0,0,99.04,24.07,2589,21.9,90.64,621
2023/10/17 20:40,0,0,0,99.33,24.22,2698,21.92,90.62,608
2023/10/17 20:50,0,0,0,99.58,24.34,2802,22,90.22,595
2023/10/17 21:00,0,0,0,99.59,24.42,2905,22.02,89.88,740
2023/10/17 21:10,0,0,0,93.13,23.4,2982,22.12,89.63,813
2023/10/17 21:20,0,1,0,91.18,22.28,3070,22.27,89.23,717
2023/10/17 21:30,0,1,0,94.19,21.8,3164,22.4,88.82,801
2023/10/17 21:40,0,0,0,97.19,21.87,3263,22.41,88.92,847
2023/10/17 21:50,0,0,0,96.52,22.23,3366,22.33,89.11,645
2023/10/17 22:00,0,0,0,96.76,22.55,3468,22.21,89.45,592
2023/10/17 22:10,0,0,0,97.32,22.81,3570,22.21,89.91,599
2023/10/17 22:20,0,0,0,97.86,23.04,3656,22.19,90.05,602
2023/10/17 22:30,0,0,0,98.31,23.24,3745,22.16,90.28,598
2023/10/17 22:40,0,0,0,98.7,23.42,3831,22.22,90.11,592
2023/10/17 22:50,0,0,0,96.09,23.11,3897,22.27,90.3,590
2023/10/17 23:00,0,1,0,91.84,22.13,3940,22.38,90.49,595
2023/10/17 23:10,0,0,0,95.84,21.7,4003,22.61,89.42,595
2023/10/17 23:20,0,0,0,97.22,21.83,4083,22.68,87.21,592
2023/10/17 23:30,0,0,0,96.72,22.15,4179,22.85,85.54,587
2023/10/17 23:40,0,0,0,97.11,22.43,4261,23.11,82.83,584
2023/10/17 23:50,0,0,0,97.63,22.65,4342,23.33,81.7,656
2023/10/18 0:00,0,0,0,98.11,22.86,4412,23.63,79.46,674
2023/10/18 0:10,0,0,0,98.53,23.04,4491,24.06,77.93,647
2023/10/18 0:20,0,0,0,98.88,23.21,4561,24.31,75.4,577
2023/10/18 0:30,0,0,0,99.18,23.35,4638,24.28,74.61,565
2023/10/18 0:40,0,0,0,99.13,23.42,4709,24.5,73.98,556
2023/10/18 0:50,0,0,0,92.68,22.49,4730,24.93,72.35,546
2023/10/18 1:00,0,1,0,93.42,21.67,4758,25.91,69.31,538
2023/10/18 1:10,0,0,0,97.3,21.6,4816,26.42,67.56,533
2023/10/18 1:20,0,0,0,96.98,21.85,4871,26.61,66.23,527
2023/10/18 1:30,0,0,0,96.9,22.16,4891,26.4,66.45,521
2023/10/18 1:40,0,0,0,97.35,22.42,4939,26.46,67.41,519
2023/10/18 1:50,0,0,0,97.79,22.64,4987,27.01,65.36,519
2023/10/18 2:00,0,0,0,98.23,22.85,4991,27.35,64.38,520
2023/10/18 2:10,0,0,0,98.62,23.03,5000,27.12,64.73,523
2023/10/18 2:20,0,0,0,98.94,23.21,5000,27.49,63.56,522
2023/10/18 2:30,0,0,0,98.73,23.47,5000,27.38,64.23,523
2023/10/18 2:40,0,0,0,94.08,22.77,5000,27.26,65.17,521
2023/10/18 2:50,0,1,0,93.03,21.87,5000,27.91,64.8,519
2023/10/18 3:00,0,0,0,97.07,21.64,5000,28.12,63.89,513
2023/10/18 3:10,0,0,0,96.86,21.88,5000,28.63,61.97,512
2023/10/18 3:20,0,0,0,96.74,22.18,5000,28.95,60.92,512
2023/10/18 3:30,0,0,0,97.25,22.43,5000,28.55,61.94,509
2023/10/18 3:40,0,0,0,97.85,22.61,5000,27.98,63.79,513
2023/10/18 3:50,0,0,0,98.33,22.76,5000,27.65,66.09,516
2023/10/18 4:00,0,0,0,98.52,22.95,5000,27.28,67.45,510
2023/10/18 4:10,0,0,0,98.68,23.09,5000,27.05,67.94,507
2023/10/18 4:20,0,0,0,98.88,23.23,5000,27.36,67.47,509
2023/10/18 4:30,0,0,0,99.15,23.33,5000,27.4,68.03,510
2023/10/18 4:40,0,0,0,99.34,23.45,5000,26.3,72.56,511
2023/10/18 4:50,0,0,0,99.51,23.56,5000,25.78,76.72,516
2023/10/18 5:00,0,0,0,99.65,23.65,5000,25.48,77.79,516
2023/10/18 5:10,0,0,0,99.76,23.72,5000,25.34,79.48,522
2023/10/18 5:20,0,0,0,99.87,23.8,5000,25.64,79.97,528
2023/10/18 5:30,1,0,0,99.9,23.85,5000,25.6,80.21,530
2023/10/18 5:40,1,0,0,99.9,23.93,4861,25.43,80.69,533
2023/10/18 5:50,1,0,0,99.77,23.95,3671,25.48,80.22,538
2023/10/18 6:00,1,0,0,99.55,24.01,2929,25.6,80.9,528
2023/10/18 6:10,1,0,0,99.53,24.13,2657,25.48,80.97,525
2023/10/18 6:20,1,0,0,99.54,24.21,2471,25.18,81.98,524
2023/10/18 6:30,1,0,0,99.41,24.3,2335,25.09,81.84,522
2023/10/18 6:40,1,0,0,99.11,24.47,2208,25.22,82.22,521
2023/10/18 6:50,1,0,0,98.73,24.55,2023,24.9,83.12,520
2023/10/18 7:00,1,0,0,98.79,24.6,1952,24.57,84.18,521
2023/10/18 7:10,1,0,0,97.74,24.55,1444,24.58,84.94,524
2023/10/18 7:20,1,0,0,98.23,24.69,1369,24.69,84.56,526
2023/10/18 7:30,1,0,0,97.55,24.66,1101,24.57,84.92,525
2023/10/18 7:40,1,0,0,97.9,24.78,1046,24.62,85.21,527
2023/10/18 7:50,1,0,0,96.47,24.66,816,24.5,85.39,528
2023/10/18 8:00,1,0,0,96.69,24.74,690,24.52,85.33,547
2023/10/18 8:10,1,0,0,96.93,24.78,721,24.51,85.6,564
2023/10/18 8:20,1,0,0,95.68,24.73,554,24.42,85.8,541
2023/10/18 8:30,1,0,0,96.63,24.8,581,24.39,86.13,535
2023/10/18 8:40,1,0,0,96.06,24.78,569,24.16,87.17,535
2023/10/18 8:50,1,0,0,96.18,24.8,526,23.96,88.34,538
2023/10/18 9:00,1,0,0,95.91,24.72,460,23.94,88.74,546
2023/10/18 9:10,1,0,0,98.41,24.56,445,23.91,88.84,547
2023/10/18 9:20,1,0,0,97.78,24.4,499,23.9,88.98,545
2023/10/18 9:30,1,0,0,97.8,24.33,520,23.8,89.8,545
2023/10/18 9:40,1,0,0,97.86,24.4,528,23.71,89.99,546
2023/10/18 9:50,1,0,0,99.1,24.42,535,23.63,89.97,546
2023/10/18 10:00,1,0,0,99.32,24.43,542,23.54,89.65,554
2023/10/18 10:10,1,0,0,99.35,24.38,560,23.4,89.85,548
2023/10/18 10:20,1,0,0,99.36,24.3,547,23.34,90.39,541
2023/10/18 10:30,1,0,0,99.9,24.04,478,23.3,90.52,543
2023/10/18 10:40,1,0,0,99.9,23.82,417,23.3,90.17,592
2023/10/18 10:50,1,0,0,99.9,23.66,400,23.32,89.75,785
2023/10/18 11:00,1,0,0,99.9,23.56,426,23.32,89.7,811
2023/10/18 11:10,1,0,0,99.9,23.5,453,23.28,90.14,708
2023/10/18 11:20,1,0,0,99.9,23.44,447,23.26,90.89,630
2023/10/18 11:30,1,0,0,99.9,23.4,430,23.27,91.01,621
2023/10/18 11:40,1,0,0,99.9,23.39,416,23.24,91.24,588
2023/10/18 11:50,1,0,0,99.9,23.31,401,23.2,91.55,570
2023/10/18 12:00,1,0,0,99.9,23.24,400,23.2,91.61,564
2023/10/18 12:10,1,0,0,99.9,23.2,400,23.21,91.65,559
2023/10/18 12:20,1,0,0,99.9,23.2,400,23.19,92.02,555
2023/10/18 12:30,1,0,0,99.9,23.17,400,23.19,92.09,554
2023/10/18 12:40,1,0,0,99.9,23.16,401,23.26,91.73,553
2023/10/18 12:50,1,0,0,99.9,23.11,400,23.19,92.11,554
2023/10/18 13:00,1,0,0,99.9,23.1,401,23.11,92.38,553
2023/10/18 13:10,1,0,0,99.9,23.1,401,23.13,92.32,554
2023/10/18 13:20,1,0,0,99.9,23.07,403,23.11,92.04,599
2023/10/18 13:30,1,0,0,99.9,23,441,23.16,91.79,604
2023/10/18 13:40,1,0,0,99.9,23,480,23.2,91.65,594
2023/10/18 13:50,1,0,0,99.9,23,484,23.11,92.17,582
2023/10/18 14:00,1,0,0,99.9,23,462,23.09,92.22,561
2023/10/18 14:10,1,0,0,99.9,22.99,433,23.1,92.28,558
2023/10/18 14:20,1,0,0,99.9,23,416,23.11,92.32,558
2023/10/18 14:30,1,0,0,99.9,23,409,23.11,92.25,559
2023/10/18 14:40,1,0,0,99.9,22.99,411,23.13,92.19,560
2023/10/18 14:50,1,0,0,99.9,23,414,23.18,92.1,564
2023/10/18 15:00,1,0,0,99.9,23,412,23.2,91.91,565
2023/10/18 15:10,1,0,0,99.9,23,411,23.14,92.19,565
2023/10/18 15:20,1,0,0,99.9,23,417,23.1,92.37,566
2023/10/18 15:30,1,0,0,99.9,22.98,420,23.1,92.55,567
2023/10/18 15:40,1,0,0,99.9,22.95,416,23.11,92.47,567
2023/10/18 15:50,1,0,0,99.9,22.95,416,23.1,92.51,566
2023/10/18 16:00,1,0,0,99.9,22.92,418,23.17,92.24,627
2023/10/18 16:10,1,0,0,99.9,22.9,455,23.17,91.91,678
2023/10/18 16:20,1,0,0,99.9,22.9,475,23.16,91.92,666
2023/10/18 16:30,1,0,0,99.9,22.9,498,23.08,92.51,599
2023/10/18 16:40,1,0,0,99.9,22.9,497,23.09,92.69,576
2023/10/18 16:50,1,0,0,99.9,22.9,465,23.09,92.66,571
2023/10/18 17:00,1,0,0,99.9,22.9,443,23.09,92.78,568
2023/10/18 17:10,1,0,0,99.9,22.9,425,23.1,92.67,567
2023/10/18 17:20,1,0,0,99.9,22.9,416,23.1,92.79,566
2023/10/18 17:30,1,0,0,99.9,22.9,411,23.1,92.81,564
2023/10/18 17:40,1,0,0,99.9,22.9,410,23.16,92.7,564
2023/10/18 17:50,1,0,0,99.9,22.95,409,23.2,92.7,567
2023/10/18 18:00,1,0,0,99.9,23,408,23.24,92.39,569
2023/10/18 18:10,1,0,0,99.9,23,411,23.25,92.43,569
2023/10/18 18:20,1,0,0,99.9,23.06,414,23.23,92.55,570
2023/10/18 18:30,1,0,0,99.9,23.09,415,23.27,92.47,573
2023/10/18 18:40,1,0,0,99.9,23.1,416,23.28,91.62,819
2023/10/18 18:50,1,0,0,99.9,23.1,425,23.32,91.54,817
2023/10/18 19:00,1,0,0,99.9,23.1,468,23.34,91.78,743
2023/10/18 19:10,1,0,0,99.9,23.1,498,23.29,92.29,706
2023/10/18 19:20,1,0,0,99.9,23.1,511,23.27,92.65,621
2023/10/18 19:30,1,0,0,99.9,23.1,510,23.2,93.03,584
2023/10/18 19:40,1,0,0,99.9,23.1,494,23.2,92.96,575
2023/10/18 19:50,1,0,0,99.9,23.1,474,23.2,93.1,573
2023/10/18 20:00,1,0,0,99.9,23.1,455,23.2,92.98,573
2023/10/18 20:10,1,0,0,99.9,23.09,442,23.18,93.05,572
2023/10/18 20:20,1,0,0,99.9,23.08,435,23.2,93.02,572
2023/10/18 20:30,1,0,0,99.9,23.1,432,23.21,92.95,574
2023/10/18 20:40,1,0,0,99.9,23.1,430,23.13,93.16,573
2023/10/18 20:50,1,0,0,99.9,23.1,429,23.2,93.17,573
2023/10/18 21:00,1,0,0,99.9,23.07,428,23.2,93.07,573
2023/10/18 21:10,1,0,0,99.9,23.09,426,23.22,93.07,575
2023/10/18 21:20,1,0,0,99.9,23.1,426,23.24,92.64,656
2023/10/18 21:30,1,0,0,99.9,23.06,436,23.3,92.17,741
2023/10/18 21:40,1,0,0,99.9,23.02,487,23.3,92.18,727
2023/10/18 21:50,1,0,0,99.9,23.02,508,23.24,92.69,669
2023/10/18 22:00,1,0,0,99.9,23.02,516,23.2,92.94,592
2023/10/18 22:10,1,0,0,99.9,23.06,505,23.2,93.07,576
2023/10/18 22:20,1,0,0,99.9,23.1,483,23.18,93.25,572
2023/10/18 22:30,1,0,0,99.9,23.1,473,23.19,93.25,571
2023/10/18 22:40,1,0,0,99.9,23.1,460,23.2,93.17,571
2023/10/18 22:50,1,0,0,99.9,23.1,449,23.2,93.22,571
2023/10/18 23:00,1,0,0,99.9,23.1,440,23.25,93.08,571
2023/10/18 23:10,1,0,0,99.9,23.1,432,23.27,93.11,573
2023/10/18 23:20,1,0,0,99.9,23.1,427,23.29,92.8,573
2023/10/18 23:30,1,0,0,99.9,23.1,427,23.36,92.76,569
2023/10/18 23:40,1,0,0,99.9,23.12,428,23.5,92.37,564
2023/10/18 23:50,1,0,0,99.9,23.13,426,23.73,91.85,558
2023/10/19 0:00,1,0,0,99.9,23.2,423,23.91,91.42,563
2023/10/19 0:10,1,0,0,99.9,23.2,424,24.08,90.95,583
2023/10/19 0:20,1,0,0,99.9,23.24,426,24.37,90.55,568
2023/10/19 0:30,1,0,0,99.9,23.3,428,24.67,89.37,561
2023/10/19 0:40,1,0,0,99.9,23.31,430,24.98,87.9,552
2023/10/19 0:50,1,0,0,99.9,23.39,429,25.1,87.2,546
2023/10/19 1:00,1,0,0,99.9,23.4,425,25.11,87.26,540
2023/10/19 1:10,1,0,0,99.9,23.42,421,25.18,86.8,537
2023/10/19 1:20,1,0,0,99.9,23.49,417,25.33,86.32,537
2023/10/19 1:30,1,0,0,99.9,23.5,415,25.48,85.53,538
2023/10/19 1:40,1,0,0,99.9,23.5,412,25.59,84.95,538
2023/10/19 1:50,1,0,0,99.9,23.51,408,25.83,84.24,540
2023/10/19 2:00,1,0,0,99.9,23.56,407,26.09,83.22,542
2023/10/19 2:10,1,0,0,99.9,23.6,407,26.19,83.49,540
2023/10/19 2:20,1,0,0,99.9,23.6,405,26.21,83.32,538
2023/10/19 2:30,1,0,0,99.9,23.66,404,26.06,84.28,535
2023/10/19 2:40,1,0,0,99.9,23.7,405,25.9,84.82,534
2023/10/19 2:50,1,0,0,99.9,23.7,405,25.86,85.44,534
2023/10/19 3:00,1,0,0,99.9,23.74,408,25.87,86.02,536
2023/10/19 3:10,1,0,0,99.9,23.8,412,25.86,86.05,541
2023/10/19 3:20,1,0,0,99.9,23.8,413,25.63,86.7,540
2023/10/19 3:30,1,0,0,99.9,23.84,412,25.43,88.18,540
2023/10/19 3:40,1,0,0,99.9,23.9,412,25.4,88.12,542
2023/10/19 3:50,1,0,0,99.9,23.9,411,25.51,88.11,545
2023/10/19 4:00,1,0,0,99.9,23.91,412,25.54,88.07,545
2023/10/19 4:10,1,0,0,99.9,23.92,411,25.42,88.04,545
2023/10/19 4:20,1,0,0,99.9,23.99,412,25.35,88.04,545
2023/10/19 4:30,1,0,0,99.9,24,413,25.43,87.73,545
2023/10/19 4:40,1,0,0,99.9,24,413,25.41,88.36,544
2023/10/19 4:50,1,0,0,99.9,24,411,25.47,87.96,544
2023/10/19 5:00,1,0,0,99.9,24,412,25.53,87.91,464
2023/10/19 5:10,1,0,0,99.9,24,409,25.6,87.3,460
2023/10/19 5:20,1,0,0,99.9,24,410,25.6,87.58,459
